UlykkeDato,FartøyNavn,UlykkeType,Breddegrad,Lengdegrad,AntallDød,AntallSkadet
2018-03-29 21:07:00,SUPERSPEED 2,Annen ulykke,57.59116666666666,9.956,,
2018-03-25 13:55:00,FOLGEFONN,Annen ulykke,59.88922999999999,5.558335,0.0,4.0
2018-04-01 11:50:00,KAIA,Grunnstøting,68.53332999999999,17.18333,,
2018-03-29 10:25:00,HAVTIND,Arbeidsulykke/Personulykke,61.74999999999999,-0.666665,0.0,1.0
2018-03-28 17:35:00,STJERNØY,Annen ulykke,68.875,16.676665,,
2018-03-23 00:00:00,NAO THUNDER,Arbeidsulykke/Personulykke,57.14279499999999,-4.333329999999999,0.0,1.0
2018-03-20 07:30:00,NESØY,Maskinhavari,66.41645,13.004974999999998,,
2018-03-22 16:46:00,Fritidsfartøy,Arbeidsulykke/Personulykke,60.551829999999995,5.735329999999999,1.0,0.0
2018-03-20 10:30:00,FJELLMØY,Arbeidsulykke/Personulykke,67.58333,10.7,0.0,1.0
2018-03-22 21:20:00,FLØYFJELL,"Kontaktskade, Kaier, Broer etc",69.221165,17.956664999999997,,
2018-03-22 14:58:00,FITJAR,Maskinhavari,59.7405,5.924329999999999,,
2018-03-17 19:30:00,VESTTIND,Arbeidsulykke/Personulykke,68.816665,13.18333,0.0,1.0
2018-03-19 10:15:00,KÅGTIND II,Arbeidsulykke/Personulykke,71.63332999999999,16.48333,0.0,1.0
2018-03-21 10:20:00,MADELEN,Brann/Eksplosjon,68.15116666666665,14.201999999999998,,
2018-03-14 16:00:00,CHRISTINA E,Arbeidsulykke/Personulykke,71.361665,24.404999999999998,0.0,1.0
2018-03-17 00:00:00,Tamerlane,Arbeidsulykke/Personulykke,35.035,136.84332999999998,0.0,1.0
2018-03-15 06:30:00,VIKING STAR,Arbeidsulykke/Personulykke,38.76,15.145,0.0,1.0
2018-03-18 22:10:00,FREIFJORD,Lekkasje,63.298449999999995,8.250079999999999,,
2018-03-12 10:45:00,VIKINGEN,Maskinhavari,59.748329999999996,5.496665,,
2018-03-15 22:42:00,Jens Jensen,Kollisjon,57.59816,9.959824999999999,,
2018-03-15 22:42:00,SUPERSPEED 2,Kollisjon,57.59816,9.959824999999999,,
2018-03-14 00:25:00,ROLF ASBJØRN,Maskinhavari,62.21499999999999,5.275205,,
2018-03-12 21:00:00,RAMOEN,Arbeidsulykke/Personulykke,65.33332999999999,10.0,0.0,1.0
2018-03-04 18:00:00,FRØY PIONER,Arbeidsulykke/Personulykke,62.94333,6.9833099999999995,0.0,1.0
2018-03-13 17:45:00,BREMHOLMEN,Arbeidsulykke/Personulykke,67.96199999999999,15.870114999999998,1.0,0.0
2018-03-13 13:35:00,RONJA SKYE,Brann/Eksplosjon,56.45833,-5.628329999999999,,
2018-03-12 21:05:00,CHAMPION CORNELIA,Grunnstøting,35.06981499999999,129.13073333333332,,
2018-03-10 13:00:00,KLOØY,"Kontaktskade, Kaier, Broer etc",63.60832999999999,9.536665,,
2018-03-09 03:05:00,SC NORDIC,Miljøskade/Forurensing,60.39032999999999,5.226165,,
2018-03-08 18:20:00,COYGFISK,Lekkasje,68.1415,14.188331666666665,,
2018-03-06 23:30:00,LEINEBJØRN,Arbeidsulykke/Personulykke,53.849999999999994,13.916664999999998,0.0,1.0
2018-03-07 16:00:00,SVEANORD,Maskinhavari,69.18316499999999,17.9869,,
2018-03-06 10:30:00,FISKESKJER,Grunnstøting,62.489999999999995,6.204999999999999,,
2018-02-27 16:50:00,RONJA VIKING,Grunnstøting,58.23583,-6.8999999999999995,,
2018-03-02 15:00:00,BRØNNØYVÆRING,Grunnstøting,64.94,11.456665,,
2018-03-04 18:30:00,KASFJORD,Arbeidsulykke/Personulykke,70.865,22.134999999999998,0.0,1.0
2018-03-07 08:50:00,MULTI PIONER,Brann/Eksplosjon,61.53039999999999,5.07745,,
2018-03-03 15:30:00,STARMI,Annen ulykke,57.72,22.884999999999998,,
2018-03-04 04:10:00,UNN KRISTIN,Grunnstøting,70.47685,23.789994999999998,,
2018-03-01 06:15:00,HÖEGH TROOPER,Maskinhavari,53.68832999999999,5.85,,
2018-02-27 12:15:00,FINNMARKSFISK,Arbeidsulykke/Personulykke,70.97833,25.964999999999996,0.0,1.0
2018-02-24 07:38:00,MIGDALE,Annen ulykke,60.2504,-1.98553,,
2018-02-21 13:30:00,CLIPPER HARALD,Arbeidsulykke/Personulykke,58.31666499999999,5.23333,0.0,1.0
2018-02-14 12:02:00,ROWENTA,Maskinhavari,66.38833,12.964999999999998,,
2018-02-18 15:45:00,VOLSTAD,Arbeidsulykke/Personulykke,62.75,5.166665,0.0,1.0
2018-02-11 18:40:00,MARTIN H,Hardtværskade,56.8,4.23333,,
2018-02-12 17:30:00,STEIGTIND,Kollisjon,67.28797999999999,14.361664999999999,,
2018-02-15 10:00:00,REMØY,Arbeidsulykke/Personulykke,63.19999999999999,6.583329999999999,0.0,1.0
2018-02-17 18:26:00,KRISTINE BONNEVIE,Maskinhavari,59.28332999999999,-1.3166649999999998,,
2018-02-16 21:37:00,SALVØY,Maskinhavari,60.60741833333333,4.8833166666666665,,
2018-02-17 17:38:00,REN HAVN,Miljøskade/Forurensing,59.12430833333333,10.229083333333334,,
2018-02-18 18:23:00,LOBO,Kantring,70.283315,20.037589999999998,,
2018-02-18 18:23:00,ANDREAS,"Fartøyet er savnet, forsvunnet",70.21976,20.465419999999998,1.0,0.0
2018-02-10 00:00:00,Fritidsfartøy,Arbeidsulykke/Personulykke,60.238974999999996,5.06779,1.0,0.0
2018-02-15 05:17:00,Oslo Wave,Maskinhavari,59.711664999999996,10.589999999999998,,
2018-02-15 03:54:00,Mekhanik Semankov,Maskinhavari,61.10833333333333,5.037224999999999,,
2018-02-04 12:05:00,DOGGI,Arbeidsulykke/Personulykke,71.01666499999999,22.466665,0.0,1.0
2018-02-13 15:20:00,VIRAK,Maskinhavari,67.44761666666666,14.742558333333333,,
2018-02-06 14:45:00,NYSKJER,Arbeidsulykke/Personulykke,65.38332999999999,11.416665,0.0,1.0
2018-02-12 12:45:00,FLØYFJELL,Miljøskade/Forurensing,68.80081,16.549014999999997,,
2018-02-10 19:41:00,SIMEN-H,Grunnstøting,68.29699999999998,15.441829999999998,,
2018-02-08 06:10:00,HALSVIK I,Lekkasje,59.701665,5.433329999999999,,
2018-02-09 11:30:00,BERGFJORD,Grunnstøting,61.870999999999995,5.243329999999999,,
2018-02-10 12:00:00,ØLEN,Maskinhavari,62.143159999999995,6.0528249999999995,,
2018-02-07 13:30:00,FRØYANES SENIOR,Miljøskade/Forurensing,69.66666666666666,18.973333333333333,,
2018-02-06 05:00:00,G. O. Sars,Arbeidsulykke/Personulykke,61.39332999999999,1.8199999999999998,0.0,1.0
2018-02-08 08:10:00,MELØYFJORD,Grunnstøting,67.62333,14.633329999999999,,
2018-02-07 15:45:00,Geosea,Maskinhavari,59.95833333333333,5.183333333333333,,
2018-02-07 19:00:00,STORESJEFEN,Grunnstøting,59.20649999999999,5.489999999999999,,
2018-01-29 22:00:00,STAR LYSEFJORD,Arbeidsulykke/Personulykke,-18.38833,-36.989999999999995,0.0,1.0
2018-02-04 16:50:00,RYPEFJORD,Arbeidsulykke/Personulykke,70.71666499999999,26.433329999999998,0.0,1.0
2018-02-02 14:50:00,YARA AESA,Arbeidsulykke/Personulykke,10.399999999999999,-61.64999999999999,0.0,1.0
2018-02-02 00:00:00,ATLANTIC STAR,Brann/Eksplosjon,62.4855,5.759999999999999,,
2018-02-04 06:59:00,Alsøybuen,Grunnstøting,66.624665,12.978665,,
2018-02-01 14:55:00,SCAN TRANS,"Kontaktskade, Kaier, Broer etc",64.797665,11.022499999999999,,
2018-02-05 23:28:00,SJOHAV,Grunnstøting,63.09916499999999,7.5975,,
2018-01-31 23:40:00,VESTSKJÆR,"Kontaktskade, Kaier, Broer etc",58.50449999999999,5.785333333333332,,
2018-01-30 18:05:00,REINSBÅEN,Grunnstøting,68.783315,14.458079999999999,,
2018-01-31 03:58:00,INTER CALEDONIA,Maskinhavari,56.21999999999999,-5.671664999999999,,
2018-01-27 18:01:00,VIKING SEA,Lekkasje,18.460134999999998,-66.11041999999999,,
2018-01-29 21:20:00,LÆRDAL,"Kontaktskade, Kaier, Broer etc",61.17500499999999,6.638129999999999,,
2018-01-25 22:35:00,SOUTHERN LIGHT,Kollisjon,36.116749999999996,-5.368329999999999,,
2018-01-25 22:35:00,Meridian Express,Kollisjon,36.116749999999996,-5.368329999999999,,
2018-01-26 13:50:00,TRINE CHARLOTTE,Miljøskade/Forurensing,67.28699999999999,14.373999999999999,,
2018-01-17 04:56:00,STAR KINN,"Kontaktskade, Kaier, Broer etc",43.546465,10.291414999999999,,
2018-01-18 07:30:00,HÖEGH BEIJING,"Kontaktskade, Kaier, Broer etc",51.25286499999999,4.35861,,
2018-01-19 00:00:00,FERMITA,Maskinhavari,49.288729999999994,-123.18712999999998,,
2018-01-07 10:42:00,SONGA ENDURANCE,Annen ulykke,60.551668333333325,3.375916666666666,,
2018-01-11 06:48:00,SONGA ENABLER,Annen ulykke,61.42241666666666,3.8276249999999994,,
2018-01-24 06:51:00,HAVBRIS,Grunnstøting,63.085785,7.460875,,
2018-01-24 06:51:00,SLETTHOLMEN,Grunnstøting,60.8,4.7299999999999995,,
2018-01-23 19:53:00,SVEBÅEN,Grunnstøting,68.587665,14.8365,,
2018-01-22 20:30:00,DOGGI,Arbeidsulykke/Personulykke,71.11666499999998,23.266665,0.0,1.0
2018-01-22 19:30:00,DYKKERSERVICE 5,Kollisjon,62.140895,5.016125,,
2018-01-22 19:30:00,LINDO,Kollisjon,62.140895,5.016125,,
2018-01-19 13:33:00,LILL,Maskinhavari,56.461664999999996,10.061645,,
2018-01-19 13:20:00,HARDANGER,"Kontaktskade, Kaier, Broer etc",58.97,5.7375,,
2018-01-19 06:55:00,STRANDEBARM,"Kontaktskade, Kaier, Broer etc",68.950775,16.691834999999998,,
2018-01-16 13:40:00,CLIPPER ORION,Arbeidsulykke/Personulykke,34.6,20.461664999999996,0.0,1.0
2018-01-15 06:40:00,HORNØY,Hardtværskade,70.77316,23.48263,,
2018-01-15 08:40:00,INGØY,Hardtværskade,70.15499999999999,23.026664999999998,,
2018-01-15 04:57:00,TIDEFJORD,"Kontaktskade, Kaier, Broer etc",62.36832999999999,6.0249999999999995,,
2018-01-11 12:45:00,LANGENES,Arbeidsulykke/Personulykke,61.94999999999999,0.58333,0.0,1.0
2018-01-12 19:57:00,Bow Fagus,Maskinhavari,50.966379999999994,1.18638,,
2018-01-12 13:15:00,VIKING STAR,"Kontaktskade, Kaier, Broer etc",41.318335,2.15893,,
2018-01-12 13:15:00,Fantastic,"Kontaktskade, Kaier, Broer etc",41.318335,2.15893,,
2018-01-08 14:00:00,HAVTIND,Arbeidsulykke/Personulykke,72.04999999999998,27.75,0.0,1.0
2018-01-09 18:00:00,RYPEFJORD,Arbeidsulykke/Personulykke,74.19999999999999,22.133329999999997,0.0,1.0
2018-01-07 13:00:00,NORDØYTRÅL,Arbeidsulykke/Personulykke,74.416665,16.28333,0.0,1.0
2018-01-10 08:56:00,FISKENES,Grunnstøting,68.59648,16.50748,,
2018-01-07 23:30:00,HAVTIND,Arbeidsulykke/Personulykke,76.85,28.65,0.0,1.0
2018-01-07 14:58:00,FJORDGLYTT,Brann/Eksplosjon,61.571664999999996,4.791664999999999,,
2018-01-04 18:36:00,Boa Heimdal,Grunnstøting,64.04149,10.02336,,
2018-01-04 12:00:00,NORDKAPP,Arbeidsulykke/Personulykke,66.14596499999999,12.846865,0.0,1.0
2018-01-07 10:05:00,TINGVOLL,Maskinhavari,63.283833333333334,8.168166666666666,,
2018-01-03 19:09:00,VIKAFISK,Grunnstøting,71.03332999999999,26.23333,,
2018-01-02 14:20:00,HELMER HANSSEN,Arbeidsulykke/Personulykke,69.516665,18.016664999999996,0.0,1.0
2018-01-01 03:00:00,Fritidsfartøy,Arbeidsulykke/Personulykke,59.205945,10.902819999999998,1.0,0.0
2017-01-22 06:35:00,ÅRØY,"Kontaktskade, Kaier, Broer etc",69.96666499999999,23.283329999999996,,
2017-12-06 21:00:00,BERGENSFJORD,Annen ulykke,58.91983333333333,5.575833333333333,,
2017-10-24 16:00:00,SUNDERØY,Arbeidsulykke/Personulykke,77.0,28.5,0.0,1.0
2017-10-10 10:08:00,SIGRID,Arbeidsulykke/Personulykke,59.70002999999999,5.469999999999999,0.0,1.0
2017-12-21 13:30:00,BIOTRANS,Arbeidsulykke/Personulykke,69.50332999999999,20.790079999999996,0.0,1.0
2017-01-14 06:00:00,BORGAFELLI,Grunnstøting,70.97764,26.025975,,
2017-12-28 09:30:00,Ternfjord,Miljøskade/Forurensing,59.323166666666665,10.509833333333331,,
2017-12-22 01:15:00,LORAN,Arbeidsulykke/Personulykke,74.166665,20.133329999999997,0.0,1.0
2017-12-28 08:23:00,ubc cartagena,Grunnstøting,68.55316499999999,16.46023,,
2017-12-28 03:50:00,ØYFRAKT,Grunnstøting,63.67774999999999,9.279279999999998,,
2017-12-30 16:00:00,HOLMTUN,Grunnstøting,64.56726499999999,10.847464999999998,,
2017-12-20 07:20:00,LOFOTEN,Arbeidsulykke/Personulykke,68.85526,16.858814999999996,0.0,1.0
2017-12-31 09:30:00,MULTI SERVER,"Kontaktskade, Kaier, Broer etc",65.98333,12.266665,,
2017-12-25 22:41:00,EIDHOLM,Grunnstøting,69.82728,20.780829999999998,,
2017-12-23 05:48:00,OPTIMAR,Grunnstøting,63.02499999999999,7.145934999999999,,
2017-12-14 13:00:00,KNESTER,Arbeidsulykke/Personulykke,60.08333,4.98333,0.0,1.0
2017-12-21 10:06:00,FRAFJORD,"Kontaktskade, Kaier, Broer etc",63.686479999999996,9.669595,,
2017-12-21 08:45:00,TOMMA,Grunnstøting,66.23903999999999,12.85831,,
2017-12-17 13:30:00,NORDIC SKY,"Kontaktskade, Kaier, Broer etc",70.20833333333333,23.18833333333333,,
2017-12-12 22:00:00,MALENE S,Arbeidsulykke/Personulykke,62.566665,3.6666649999999996,0.0,1.0
2017-12-18 13:20:00,Norholm,Maskinhavari,62.066664999999986,4.8166649999999995,,
2017-12-14 00:45:00,RYPEFJORD,Arbeidsulykke/Personulykke,73.916665,31.066664999999997,0.0,1.0
2017-12-14 09:30:00,RYPEFJORD,Arbeidsulykke/Personulykke,73.93333,30.899999999999995,0.0,1.0
2017-12-17 22:45:00,LANGENES,Arbeidsulykke/Personulykke,73.816665,17.966664999999995,0.0,1.0
2017-12-12 21:14:00,SIMON PRINCESS,Maskinhavari,68.67,16.654999999999998,,
2017-12-15 17:20:00,TRESFJORD,Miljøskade/Forurensing,63.451164999999996,10.200999999999999,,
2017-12-12 09:15:00,BERGEN TROLL,"Kontaktskade, Kaier, Broer etc",54.335224999999994,10.171109999999999,,
2017-12-09 16:00:00,VIKING GRIPFISK,Lekkasje,60.13584999999999,-1.28608,,
2017-12-14 17:22:00,FAME,Maskinhavari,58.02779999999999,-7.2474799999999995,,
2017-12-03 00:00:00,SPAR SPICA,Miljøskade/Forurensing,16.35,-80.83332999999999,,
2017-12-11 12:50:00,MELDERSKIN,Annen ulykke,60.85166666666666,5.058333333333333,,
2017-12-07 06:30:00,NORDØYTRÅL,Arbeidsulykke/Personulykke,75.96666499999999,16.83333,0.0,1.0
2017-12-13 05:45:00,RONIA DIAMOND,Grunnstøting,68.996,15.431664999999999,,
2017-12-09 14:45:00,BASTØ IV,Arbeidsulykke/Personulykke,59.412139999999994,10.489824999999998,0.0,1.0
2017-12-07 07:30:00,KVASSTIND,Grunnstøting,66.15549999999999,12.676333333333332,,
2017-12-07 10:00:00,Grimsholm,Arbeidsulykke/Personulykke,68.80743,16.544095,0.0,1.0
2017-12-07 15:20:00,NORMAND SUBSEA,Hardtværskade,60.404999999999994,-3.966665,,
2017-12-10 00:00:00,SIEM SYMPHONY,Arbeidsulykke/Personulykke,58.97364499999999,5.737244999999999,0.0,1.0
2017-12-08 09:01:00,OCEAN VOYAGER,Grunnstøting,59.70922499999999,10.58964,,
2017-12-05 00:00:00,RAMTIND,"Kontaktskade, Kaier, Broer etc",65.80833,12.539309999999999,,
2017-12-07 22:30:00,HANNAH KRISTINA,Maskinhavari,62.16412999999999,5.363155,,
2017-12-06 07:20:00,RØSUND,Arbeidsulykke/Personulykke,68.23328,16.235,0.0,1.0
2017-12-05 07:00:00,VIKING STAR,Arbeidsulykke/Personulykke,40.8,14.294999999999998,0.0,1.0
2017-12-07 07:56:00,HORDALAND,Grunnstøting,60.06804499999999,5.973739999999999,,
2017-12-06 13:59:00,MELØYSUND JR.,Arbeidsulykke/Personulykke,66.8,13.449999999999998,0.0,2.0
2017-11-28 12:00:00,HALTENTRÅL,Arbeidsulykke/Personulykke,62.49999999999999,3.6666649999999996,0.0,1.0
2017-12-05 19:24:00,HORDAFOR III,Grunnstøting,60.15431499999999,5.226665,,
2017-11-20 17:00:00,NORMAND FORTUNE,Arbeidsulykke/Personulykke,56.233329999999995,3.166665,0.0,1.0
2017-11-28 21:00:00,VIKING SEA,Arbeidsulykke/Personulykke,17.264999999999997,-65.07499999999999,0.0,1.0
2017-11-21 14:00:00,ROGNE,Arbeidsulykke/Personulykke,61.93832999999999,5.1358299999999995,0.0,1.0
2017-09-11 14:00:00,ROGNE,Arbeidsulykke/Personulykke,62.32164499999999,5.665959999999999,0.0,1.0
2017-11-03 16:30:00,LANGENES,Arbeidsulykke/Personulykke,74.11666499999998,31.233329999999995,0.0,1.0
2017-12-01 05:00:00,NAMO,Brann/Eksplosjon,70.97532999999999,25.969749999999998,,
2017-12-01 14:18:00,FJORDGLYTT,Annen ulykke,61.60249999999999,4.991499999999999,,
2017-11-24 22:52:00,ARTEMIS ANGLER,Arbeidsulykke/Personulykke,-24.581664999999997,-42.3,0.0,1.0
2017-11-29 09:40:00,VIKING SEA,Arbeidsulykke/Personulykke,17.119664999999998,-61.842665,0.0,1.0
2017-11-29 06:00:00,SVENSGAM,Arbeidsulykke/Personulykke,68.38333,0.21666499999999997,0.0,2.0
2017-11-28 15:51:00,NORDLYS,Annen ulykke,70.37433,31.104,,
2017-11-21 05:05:00,MILJØDRONNINGEN,Brann/Eksplosjon,69.63333,18.95,,
2017-11-18 16:30:00,NORDVAAG,Kollisjon,70.62899999999999,28.999999999999996,,
2017-11-18 16:30:00,ISELIN,Kollisjon,70.62899999999999,28.999999999999996,,
2017-11-23 22:58:00,SØRVÅGVÆRING,Grunnstøting,68.23732999999999,14.586829999999999,,
2017-11-24 17:30:00,STRAUMBERG,Arbeidsulykke/Personulykke,63.766664999999996,5.416665,0.0,1.0
2017-11-11 17:00:00,FJELLMØY,Arbeidsulykke/Personulykke,75.5,17.099999999999998,0.0,1.0
2017-11-21 21:00:00,J.BERGVOLL,Arbeidsulykke/Personulykke,74.43332999999998,24.333329999999997,0.0,1.0
2017-11-26 14:00:00,VIKINGEN,Maskinhavari,59.74999999999999,5.578929999999999,,
2017-11-23 22:00:00,TERNESKJÆR,Maskinhavari,56.70716499999999,8.22233,,
2017-11-20 12:50:00,LYSEFJORD,"Kontaktskade, Kaier, Broer etc",58.971855,5.739084999999999,,
2017-11-22 19:49:00,BULK CARRIER,Grunnstøting,62.566665,6.216664999999999,,
2017-11-19 09:00:00,SENIOR,Arbeidsulykke/Personulykke,67.366665,-0.44999999999999996,0.0,1.0
2017-11-19 06:05:00,STEFFANO,Arbeidsulykke/Personulykke,79.94,11.883329999999997,0.0,1.0
2017-11-17 14:15:00,FRØYTRANS,Maskinhavari,61.95833,5.345,,
2017-11-16 13:45:00,RO FJELL,Brann/Eksplosjon,63.40999999999999,8.253665,,
2017-11-17 19:42:00,TROLLFJORD,Hardtværskade,62.016664999999996,6.93333,0.0,2.0
2017-11-16 10:00:00,RAUNEFJORD,Miljøskade/Forurensing,59.96782999999999,5.333829999999999,,
2017-11-14 17:30:00,Fritidsbåt/Næring,Grunnstøting,68.08933,16.35183,,
2017-11-16 09:48:00,ØYSUND,Arbeidsulykke/Personulykke,59.15183,5.393,1.0,1.0
2017-11-12 18:50:00,MØYSALEN,Maskinhavari,66.137665,12.689829999999999,,
2017-11-10 18:20:00,HELGELAND,"Kontaktskade, Kaier, Broer etc",66.361665,12.611664999999999,,
2017-11-13 00:00:00,Fritidsfartøy,Arbeidsulykke/Personulykke,63.138369999999995,7.720484999999999,1.0,0.0
2017-11-12 17:45:00,PETTER DASS,"Kontaktskade, Kaier, Broer etc",65.969165,12.286114999999999,0.0,2.0
2017-11-10 06:00:00,HAVTIND,Arbeidsulykke/Personulykke,74.49999999999999,23.0,0.0,1.0
2017-11-02 00:00:00,Fritidsfartøy,"Fartøyet er savnet, forsvunnet",61.759499999999996,4.874999999999999,1.0,0.0
2017-11-07 00:50:00,LIFJELL,Grunnstøting,68.74,17.358329999999995,,
2017-11-09 10:00:00,RYGERDOKTOREN,Brann/Eksplosjon,58.970594999999996,5.727594999999999,,
2017-11-03 10:35:00,GRAVNINGEN,Maskinhavari,59.023714999999996,11.088499999999998,,
2017-11-05 05:10:00,KAMILLA GRANDE,Arbeidsulykke/Personulykke,66.53333,4.116664999999999,0.0,1.0
2017-11-01 00:30:00,AUSTEVOLL,Brann/Eksplosjon,62.19149999999999,5.423665,,
2017-10-28 23:10:00,NORDIC SAGA,Arbeidsulykke/Personulykke,52.74999999999999,3.2466649999999997,0.0,1.0
2017-11-01 23:55:00,BERGEN TROLL,Grunnstøting,53.93333,10.866665,,
2017-11-02 08:15:00,BOW SPRING,Grunnstøting,51.33899999999999,3.85194,,
2017-11-02 07:33:00,SEA HUNTER,Lekkasje,60.203329999999994,-1.055,,
2017-10-28 16:10:00,BERGSTRAUM,Arbeidsulykke/Personulykke,51.93333,4.18333,0.0,1.0
2017-10-26 13:30:00,FOSNA FLYER,Hardtværskade,63.949999999999996,9.299999999999999,,
2017-10-29 17:45:00,HELGELAND,Hardtværskade,66.585,12.356664999999998,,
2017-11-01 05:52:00,AKVATRANS,Grunnstøting,66.83833,13.296664999999999,,
2017-10-26 21:30:00,VIKING SUN,Brann/Eksplosjon,43.556664999999995,9.431664999999999,,
2017-10-26 09:40:00,HERLAUG,Stabilitetssvikt uten kantring,59.983664999999995,5.3198316666666665,,
2017-10-26 00:00:00,Ternfjord,Miljøskade/Forurensing,59.32667,10.515954999999998,,
2017-10-17 20:00:00,SVANAUG ELISE,Arbeidsulykke/Personulykke,65.116665,1.1666649999999998,0.0,1.0
2017-10-24 10:08:00,RUTH OPSAHL,Miljøskade/Forurensing,67.21393499999999,13.958159999999998,,
2017-10-19 11:48:00,LURØYBAS,Arbeidsulykke/Personulykke,62.23332999999999,5.3166649999999995,0.0,1.0
2017-10-26 08:00:00,NYBAKKEN,Grunnstøting,70.938,25.482999999999997,,
2017-10-26 13:05:00,KARLSØY,Grunnstøting,69.82133,18.618,,
2017-10-24 18:35:00,EMBLA,Grunnstøting,69.32283,16.141,,
2017-10-23 22:00:00,STEIGEN,Arbeidsulykke/Personulykke,67.73376,14.751665,0.0,1.0
2017-10-19 03:00:00,FAR SOLITAIRE,Arbeidsulykke/Personulykke,57.14859,-2.0631649999999997,0.0,1.0
2017-10-23 12:35:00,SULAFJORD,Kollisjon,62.43042499999999,6.503645,,
2017-10-23 12:35:00,TORVÅG,Kollisjon,62.43042499999999,6.503645,,
2017-10-21 06:17:00,WITH JUNIOR,"Kontaktskade, Kaier, Broer etc",63.05747499999999,7.452994999999999,,
2017-10-15 19:15:00,LOFOTEN,Brann/Eksplosjon,68.231495,14.583299999999998,0.0,1.0
2017-10-20 10:30:00,OCEAN FRESH,"Kontaktskade, Kaier, Broer etc",20.896665,-16.99833,,
2017-10-21 15:00:00,STEIGEN,Arbeidsulykke/Personulykke,68.23223999999999,14.572579999999999,0.0,1.0
2017-10-19 23:45:00,HAVTRANS,Arbeidsulykke/Personulykke,63.565895,9.03498,0.0,1.0
2017-10-19 02:30:00,ATLANTIC STAR,Arbeidsulykke/Personulykke,74.19999999999999,22.23333,0.0,1.0
2017-10-20 11:00:00,VENDLA,"Kontaktskade, Kaier, Broer etc",60.113865,5.158065,,
2017-10-19 22:44:00,VIKING STAR,Brann/Eksplosjon,45.30783333333333,12.409333333333333,,
2017-10-18 12:15:00,POLARLYS,Arbeidsulykke/Personulykke,69.729765,30.039309999999997,0.0,1.0
2017-10-09 21:45:00,LEONORA VICTORY,Miljøskade/Forurensing,18.03333,-104.25,,
2017-10-22 01:00:00,Fritidsfartøy,Grunnstøting,62.457899999999995,6.189665,1.0,0.0
2017-10-20 21:57:00,FRITIDSBÅT,Kollisjon,60.404399999999995,5.29195,,
2017-10-20 21:57:00,NORDLYS,Kollisjon,60.404399999999995,5.29195,,
2017-09-16 15:30:00,KETLIN,Arbeidsulykke/Personulykke,63.83333,0.03333,0.0,1.0
2017-10-16 21:55:00,VIKING STAR,Brann/Eksplosjon,45.60733,13.772664999999998,,
2017-10-04 17:50:00,VIKING SKY,Brann/Eksplosjon,41.04333166666666,71.1545,,
2017-10-18 03:00:00,SØRDYRØY,Lekkasje,55.859165,-5.405829999999999,,
2017-10-17 19:10:00,FOX CHALLENGER,Arbeidsulykke/Personulykke,69.94465,20.7575,0.0,1.0
2017-10-13 18:40:00,TYRVING,"Kontaktskade, Kaier, Broer etc",61.07133333333333,5.186666666666666,,
2017-10-10 16:00:00,KONG HARALD,Brann/Eksplosjon,69.64216666666665,18.957833333333333,,
2017-10-16 02:00:00,VISION OF THE FJORDS,Annen ulykke,60.857499999999995,7.1095,,
2017-10-16 12:30:00,COLOR MAGIC,Arbeidsulykke/Personulykke,59.905314999999995,10.71576,0.0,1.0
2017-10-12 00:00:00,Fritidsfartøy,Kantring,59.13423999999999,10.37389,1.0,0.0
2017-10-12 11:05:00,Skårungen,Arbeidsulykke/Personulykke,68.1,13.766665,0.0,1.0
2017-10-15 16:21:00,TONNY,Grunnstøting,60.82149999999999,4.79183,,
2017-10-13 10:00:00,LANDEGODE,Miljøskade/Forurensing,67.28582999999999,14.372644999999999,,
2017-10-13 08:05:00,LINDO,Arbeidsulykke/Personulykke,61.234165,7.707644999999999,0.0,1.0
2017-10-11 02:35:00,Hagland Borg,"Kontaktskade, Kaier, Broer etc",55.46759499999999,8.430975,,
2017-10-10 09:45:00,BOW TRIUMPH,Hardtværskade,-29.883329999999997,31.03333,,
2017-10-04 04:00:00,M/V Zeeland,Kollisjon,63.32228,8.29398,,
2017-10-04 04:00:00,VESTERÅLEN,Kollisjon,63.32228,8.29398,,
2017-10-13 05:42:00,BIOSTAR,Maskinhavari,62.447964999999996,5.971759999999999,,
2017-10-12 14:40:00,Fritidsfartøy,Kantring,59.476594999999996,8.642719999999999,3.0,0.0
2017-10-10 16:31:00,RICHARD WITH,Annen ulykke,70.241665,22.349999999999998,0.0,1.0
2017-10-07 23:30:00,HAVTIND,Arbeidsulykke/Personulykke,76.85,28.65,0.0,1.0
2017-10-09 18:00:00,VERITAS VIKING,Arbeidsulykke/Personulykke,59.82097499999999,5.263755,0.0,1.0
